PLAYER_NAME,GP,G,AVG_SEAS_ADJ_GPG,ADJ_G,ADJ_GPG,A,AVG_SEAS_ADJ_APG,ADJ_A,ADJ_APG,PTS,AVG_SEAS_ADJ_PTSPG,ADJ_PTS,ADJ_PTSPG
Steve Regier,26,3,0.099773975,3.192767206,0.122798739,1,0.031383768,1.004280585,0.038626176,4,0.128285387,4.105132393,0.157889707
Steve Reinprecht,663,140,0.204834516,153.8216153,0.23200847,242,0.351811621,254.0444994,0.383174207,382,0.55700866,407.9491167,0.615307868
Steve Richmond,159,4,0.018882348,3.123483206,0.019644548,23,0.126618311,18.01647135,0.113311141,27,0.145978706,21.19698471,0.133314369
Steve Rooney,154,15,0.110193945,12.10779018,0.078622014,13,0.050907543,10.35039238,0.06721034,28,0.160260069,22.40210534,0.145468217
Steve Rucchin,735,171,0.242777851,187.7337803,0.255420109,318,0.441495552,338.2880616,0.460255866,489,0.684787359,526.3182389,0.716079237
Steve Seftel,4,0,0,0,0,0,0,0,0,0,0,0,0
Steve Seguin,5,0,0,0,0,0,0,0,0,0,0,0,0
Steve Self,3,0,0,0,0,0,0,0,0,0,0,0,0
Steve Short,6,0,0,0,0,0,0,0,0,0,0,0,0
Steve Shutt*,930,424,0.380416642,366.4962191,0.394081956,393,0.353592341,337.3887173,0.362783567,817,0.73362408,703.5427853,0.756497619
Steve Smith,821,72,0.05221488,61.32151528,0.074691249,304,0.257664729,259.9328848,0.316605219,376,0.311188564,322.4114643,0.392705803
Steve Staios,1001,56,0.057418389,61.76194857,0.061700248,164,0.160186056,172.4451827,0.17227291,220,0.218784018,235.4677885,0.235232556
Steve Stone,2,0,0,0,0,0,0,0,0,0,0,0,0
Steve Stoyanovich,23,3,0.100228843,2.30526338,0.100228843,5,0.166688448,3.833834311,0.166688448,8,0.266920529,6.139172165,0.266920529
Steve Sullivan,1011,290,0.3101524,320.7962844,0.317305919,457,0.457579157,486.3604543,0.481068699,747,0.766975098,806.4744763,0.797699779
Steve Tambellini,553,160,0.202786991,125.8875311,0.227644722,150,0.187178123,117.6574364,0.212762091,310,0.389359426,243.2118707,0.439804468
Steve Thomas,1235,421,0.308255157,398.1519169,0.322390216,512,0.358081883,475.5750981,0.385081051,933,0.665168365,872.328971,0.706339248
Steve Tuttle,144,28,0.156625993,23.06771846,0.160192489,28,0.183681844,22.76756267,0.158108074,56,0.339830185,45.73198264,0.317583213
Steve Vickers,698,246,0.308668076,219.7775515,0.314867552,340,0.417659917,301.2995344,0.431661224,586,0.726207753,521.0192922,0.746445977
Steve Wagner,46,4,0.094770564,4.355533014,0.0946855,8,0.177775552,8.35063317,0.181535504,12,0.272949774,12.72843264,0.276705057
Steve Washburn,93,14,0.065267922,15.78095109,0.169687646,15,0.240848419,16.16298689,0.173795558,29,0.307048394,31.88258243,0.342823467
Steve Webb,321,5,0.013022864,5.597963257,0.017439138,13,0.036579885,13.92662293,0.043385118,18,0.049723165,19.55476215,0.060918262
Steve Witiuk,33,3,0.10640907,3.511499315,0.10640907,8,0.309694581,10.21992116,0.309694581,11,0.411519905,13.58015686,0.411519905
Steve Wojciechowski,54,19,0.162579132,15.93275492,0.295051017,20,0.231325565,22.6699054,0.419813063,39,0.397802136,38.98460929,0.721937209
Steve Yzerman*,1514,692,0.398818641,634.4576658,0.419060545,1063,0.629048093,970.7363971,0.641173314,1755,1.027610432,1604.426518,1.059726894
Steven Finn,725,34,0.037277761,29.83657729,0.0411539,78,0.088239801,66.86050283,0.092221383,112,0.125678189,96.81541759,0.133538507
Steven Fletcher,3,0,0,0,0,0,0,0,0,0,0,0,0
Steven Fogarty,18,0,0,0,0,0,0,0,0,0,0,0,0
Steven Goertzen,68,2,0.033253243,2.128207572,0.03129717,2,0.031386365,2.008727373,0.029540108,4,0.064142694,4.105132393,0.060369594
Steven Halko,155,0,0,0,0,15,0.11457928,16.34874452,0.105475771,15,0.115772572,16.52755007,0.106629355
Steven Kampfer,211,13,0.065554858,14.26770603,0.06761946,21,0.110898443,22.13508302,0.104905607,34,0.176287953,36.34082616,0.172231404
Steven King,67,17,0.24243742,15.26613529,0.227852766,8,0.082000886,6.821266601,0.101809949,25,0.321993086,21.94347244,0.327514514
Steven Oleksy,73,3,0.02737911,3.4101824,0.046714827,17,0.167442858,18.39513149,0.251988103,20,0.196985835,22.04299428,0.301958826
Steven Rice,329,64,0.145649188,63.51054132,0.193041159,61,0.1456706,58.99133527,0.17930497,125,0.290732574,122.2244702,0.371502949
Steven Santini,116,5,0.02840346,5.307682183,0.045755881,16,0.088022392,16.35582795,0.140998517,21,0.116956873,21.76158658,0.187599884
Steven Stamkos,803,422,0.589932204,465.9063628,0.580207177,410,0.544847516,427.3119375,0.53214438,832,1.126920555,886.8261188,1.104391182
Steven Zalewski,10,0,0,0,0,0,0,0,0,0,0,0,0
Stew Adams,93,9,0.088232284,10.46784681,0.112557493,26,0.542186961,54.7061046,0.588237684,35,0.555309429,57.33767743,0.616534166
Stew Gavin,768,130,0.126896751,104.435742,0.135984039,155,0.146970143,122.2909186,0.159232967,285,0.27343658,226.406461,0.294800079
Stewart Evans,367,28,0.094426845,35.37351368,0.096385596,49,0.212996913,77.93154456,0.212347533,77,0.300737514,111.1593376,0.302886478
Stewart Malgunas,129,1,0.001989311,0.932986728,0.007232455,5,0.048551656,4.768746624,0.036967028,6,0.051048035,5.72971843,0.044416422
Stu Barnes,1136,261,0.243380228,277.4753474,0.244256468,336,0.307171331,348.5020455,0.30677997,597,0.549417812,624.6441939,0.549862847
Stu Bickel,76,0,0,0,0,10,0.103796715,10.84335409,0.142675712,10,0.105770371,11.04492785,0.145327998
Stu Grimson,729,17,0.019875138,18.05202406,0.024762722,22,0.025595181,21.85291392,0.029976562,39,0.045374247,39.80021901,0.054595637
Stu Kulak,90,8,0.101381306,6.525633059,0.072507034,4,0.070713259,3.219747598,0.035774973,12,0.171699911,9.711391275,0.107904348
Stu McNeill,11,1,0.116258521,1.046326687,0.095120608,1,0.115985951,1.043873559,0.094897596,2,0.232213821,2.089924386,0.189993126
Stu Smith,81,4,0.136823856,3.842513233,0.047438435,12,0.284860261,10.03742947,0.123918882,16,0.422614962,13.93392907,0.172023816
Stuart Percy,12,0,0,0,0,3,0.179944272,3.238996898,0.269916408,3,0.183518447,3.303332039,0.27527767
Sven Andrighetto,216,31,0.163372111,33.42762584,0.154757527,52,0.235005824,54.38457927,0.25178046,83,0.397617524,87.78234637,0.406399752
Sven Baertschi,291,66,0.248574587,72.18817363,0.248069325,72,0.252782328,76.30774546,0.262225929,138,0.498890983,148.0284723,0.508688908
Sven Butenschön,140,2,0.015045095,2.279308614,0.016280776,12,0.057501555,13.28669575,0.09490497,14,0.073063998,15.71583716,0.11225598
Sweeney Schriner*,484,201,0.474398685,226.1695378,0.467292433,206,0.57516469,279.4255704,0.577325559,407,1.062369734,510.9440862,1.0556696
Syd Howe*,700,237,0.334982116,262.7823921,0.375403417,292,0.491054909,381.5490183,0.545070026,529,0.827505973,645.9957475,0.922851068
Syl Apps,727,183,0.22586139,168.8542826,0.232261737,423,0.526614299,392.0060838,0.539210569,606,0.752065812,560.5645185,0.771065362
Syl Apps*,423,201,0.520918368,215.4186853,0.509264031,231,0.703972296,297.5791679,0.703496851,432,1.232464884,516.0263918,1.219920548
Sylvain Blouin,115,3,0.013414929,3.300072636,0.028696284,4,0.017287184,4.357098872,0.037887816,7,0.030593928,7.631737979,0.066362939
Sylvain Cloutier,7,0,0,0,0,0,0,0,0,0,0,0,0
Sylvain Cote,1171,122,0.087044209,114.3312152,0.097635538,313,0.219198326,297.4879916,0.254046107,435,0.306782553,412.6164475,0.352362466
Sylvain Couturier,33,4,0.079109881,3.42384496,0.103752878,5,0.165128426,4.094056468,0.124062317,9,0.244470353,7.500487795,0.227287509
Sylvain Lefebvre,945,30,0.029353531,28.66239916,0.030330581,154,0.157938519,149.9026926,0.158627188,184,0.188302081,179.4993211,0.189946372
Sylvain Turgeon,669,269,0.320456835,220.1464016,0.329067865,226,0.272371888,182.5124152,0.272813775,495,0.591252067,401.549134,0.600222921
Sylvio Mantha*,542,63,0.148434829,89.37665222,0.164901572,77,0.380534449,225.4514537,0.415962092,140,0.477892016,286.16258,0.52797524
T.J. Brennan,53,5,0.095986951,5.701153419,0.107568932,8,0.110355539,8.662018924,0.163434319,13,0.206100312,14.37086566,0.271148409
T.J. Brodie,634,48,0.071670377,52.5040598,0.082813974,218,0.322253117,231.0608037,0.364449217,266,0.396743654,285.527788,0.450359287
T.J. Galiardi,321,44,0.165453294,49.08715166,0.152919476,61,0.183002724,64.70623053,0.201577042,105,0.346622017,113.4746768,0.353503666
T.J. Hensick,112,12,0.131854692,13.15172618,0.117426127,26,0.227327698,26.5663349,0.237199419,38,0.35951534,39.83609883,0.355679454
T.J. Oshie,803,238,0.321214115,260.5000575,0.32440854,329,0.43327065,346.1048977,0.431014817,567,0.753588643,605.8052875,0.754427506
T.J. Tynan,19,0,0,0,0,1,0.030963657,0.990837017,0.052149317,1,0.031268981,1.000607381,0.052663546
Tage Thompson,107,10,0.061760205,10.22617749,0.095571752,11,0.074014031,10.92340327,0.102087881,21,0.135466897,21.08250984,0.197032802
Tanner Fritz,42,3,0.045612736,3.101666041,0.073849191,5,0.120362146,4.981281311,0.118601936,8,0.166540947,8.08411049,0.192478821
Tanner Glass,527,24,0.04553597,27.00445228,0.051241845,45,0.072213942,48.25398786,0.091563544,69,0.117811151,75.37490579,0.143026387
Tanner Kero,72,8,0.112703532,8.847423745,0.122880885,14,0.20323404,15.01749051,0.208576257,22,0.316177283,23.86880702,0.331511209
Tanner Pearson,457,108,0.248837111,116.2305276,0.254333758,107,0.228831938,111.2446401,0.24342372,215,0.475069151,226.4151801,0.495438031
Tanner Richard,3,0,0,0,0,0,0,0,0,0,0,0,0
Tapio Levo,107,16,0.137699668,12.29904665,0.114944361,53,0.357491857,41.04769364,0.383623305,69,0.495217582,53.35741616,0.498667441
Taro Hirose,36,3,0.089941129,3.05045174,0.084734771,11,0.391113939,10.87201816,0.302000504,14,0.483827512,13.98786829,0.388551897
Tavis Hansen,34,2,0.023022772,2.302277201,0.067714035,1,0.011181128,1.118112757,0.032885669,3,0.033913534,3.391353387,0.099745688
Taylor Beck,92,11,0.072247381,12.54114204,0.136316761,12,0.081999885,12.97021865,0.140980638,23,0.153546545,25.36763876,0.275735204
Taylor Chorney,166,4,0.027029095,4.39200157,0.026457841,18,0.099828527,19.12061764,0.115184444,22,0.127672592,23.68529913,0.142682525
Taylor Fedun,127,8,0.102561874,8.373264102,0.065931213,27,0.361330822,27.8307296,0.219139603,35,0.465736941,36.36343516,0.286326261
Taylor Hall,668,225,0.286743653,245.7735271,0.367924442,354,0.437966338,371.3483799,0.555910748,579,0.724341604,616.5755712,0.923017322
Taylor Leier,55,2,0.045886599,2.144257872,0.038986507,5,0.070178427,5.07869659,0.092339938,7,0.116053118,7.244890918,0.131725289
Taylor Pyatt,859,140,0.177357073,155.1073858,0.180567387,140,0.168059771,148.2182524,0.172547442,280,0.342978872,301.1732293,0.350609114
Ted Bulley,414,101,0.162261993,85.61191935,0.206792076,113,0.183932773,95.32127122,0.230244616,214,0.346168274,180.9209369,0.437007094
Ted Crowley,34,2,0.066496582,2.084797476,0.061317573,4,0.129664279,4.070032972,0.119706852,6,0.196467921,6.1643877,0.181305521
Ted Donato,796,150,0.168860574,153.9840477,0.193447296,197,0.216974281,197.9329638,0.248659502,347,0.385396761,351.5272131,0.441617102
Ted Drury,414,41,0.09481492,42.6870665,0.103108856,52,0.119781596,53.06620579,0.128179241,93,0.214318492,95.62116566,0.230968999
Ted Fauss,28,0,0,0,0,2,0.058230892,1.623140308,0.057969297,2,0.058489886,1.630251806,0.058223279
Ted Graham,347,14,0.053564694,18.59862134,0.053598332,26,0.133724649,50.0777696,0.144316339,40,0.17934849,64.53829974,0.185989336
Ted Green,621,48,0.079237855,49.67636179,0.079994141,206,0.313227944,212.6855533,0.342488814,254,0.392099914,262.0670542,0.422008139
Ted Hampson,677,108,0.131460515,111.4189653,0.164577497,245,0.311389932,252.9012487,0.373561667,353,0.442938216,364.3354102,0.53816161
Ted Harris,788,30,0.034180244,30.078579,0.038170786,168,0.219318425,168.551468,0.213897802,198,0.253300354,198.4003821,0.251777135
Ted Hodgson,4,0,0,0,0,0,0,0,0,0,0,0,0
Ted Irvine,724,154,0.186305468,149.9938172,0.207173781,177,0.217045119,173.8140488,0.240074653,331,0.403401207,323.8485997,0.447304696
Ted Kennedy*,696,230,0.317182163,242.3255786,0.348168935,330,0.557987796,411.0960075,0.590655183,560,0.877915992,655.3511358,0.94159646
Ted Lanyon,5,0,0,0,0,0,0,0,0,0,0,0,0
Ted Lindsay*,1068,379,0.401578749,430.1529546,0.402764939,472,0.533881779,586.3700131,0.549035593,851,0.942030956,1022.413136,0.95731567
Ted McAneeley,158,8,0.033601281,7.498125469,0.04745649,35,0.206331437,32.88873048,0.208156522,43,0.239647374,40.35471473,0.255409587
Ted McCaskill,4,0,0,0,0,2,0.546040173,2.184160691,0.546040173,2,0.544988548,2.179954192,0.544988548
Ted Nolan,78,6,0.052202804,4.555328143,0.058401643,16,0.119925087,12.00753182,0.153942716,22,0.172210865,16.57667642,0.212521493
Ted Saunders,18,1,0.070173769,1.263127835,0.070173769,3,0.301631439,5.4293659,0.301631439,4,0.345119357,6.212148422,0.345119357
Ted Snell,104,7,0.06157386,6.448111174,0.062001069,18,0.158645085,16.79708424,0.161510425,25,0.220127461,23.23487898,0.223412298
Ted Speers,4,1,0.190888163,0.763552654,0.190888163,1,0.189147156,0.756588625,0.189147156,2,0.379611479,1.518445917,0.379611479
Ted Stackhouse,13,0,0,0,0,0,0,0,0,0,0,0,0
Ted Taylor,166,23,0.070955569,22.8880473,0.137879803,35,0.148259624,35.07161679,0.2112748,58,0.219418605,57.97089223,0.349222242
Teddy Blueger,97,15,0.1753928,15.26655632,0.157387179,17,0.163881808,16.83953518,0.173603456,32,0.337808127,32.01196044,0.330020211
Teddy Purcell,571,101,0.170661859,114.1177483,0.199855951,206,0.352368917,221.8726321,0.388568533,307,0.52424557,336.597864,0.589488378
Teemu Hartikainen,52,6,0.153669144,6.748451316,0.12977791,7,0.153897299,7.532752704,0.144860629,13,0.305768665,14.21571451,0.273379125
Teemu Laakso,17,0,0,0,0,0,0,0,0,0,0,0,0
Teemu Pulkkinen,83,13,0.13603998,14.73745335,0.177559679,9,0.072178779,9.871133777,0.118929323,22,0.206107679,24.39530844,0.293919379
Teemu Selanne*,1451,684,0.494547249,726.1632988,0.500457132,773,0.535276152,793.7499779,0.547036511,1457,1.025757603,1514.166067,1.043532782
Teppo Numminen,1372,117,0.08232287,119.7907687,0.087311056,520,0.351557009,513.5676105,0.374320416,637,0.436406515,637.0523407,0.464323863
Terran Sandwith,8,0,0,0,0,0,0,0,0,0,0,0,0
Terry Ball,74,7,0.030015041,7.323669995,0.098968513,19,0.103365867,20.10706185,0.271717052,26,0.133049722,27.3785371,0.369980231
Terry Caffery,14,0,0,0,0,0,0,0,0,0,0,0,0
Terry Carkner,858,42,0.042292487,36.74550383,0.042826928,188,0.186521615,164.1750962,0.191346266,230,0.229550318,201.5889224,0.234952124
Terry Clancy,93,6,0.030160498,6.273383629,0.067455738,6,0.032628436,6.21210842,0.066796865,12,0.062882813,12.50405635,0.134452219
Terry Crisp,536,67,0.104440821,65.46607053,0.122138191,134,0.19720582,130.5838265,0.243626542,201,0.301657388,196.0410929,0.365748308
Terry Gray,147,26,0.19562448,27.36625168,0.186164977,28,0.124940131,29.79757375,0.202704583,54,0.319596919,57.08555584,0.388337115
Terry Harper,1066,35,0.032841056,33.41015453,0.031341608,221,0.196049407,214.1648186,0.200905083,256,0.228694333,247.3326373,0.23201936
Terry Holbrook,43,3,0.065616479,2.799030696,0.065093737,6,0.130832342,5.624995149,0.130813841,9,0.196328096,8.418734614,0.195784526
Terry Hollinger,7,0,0,0,0,0,0,0,0,0,0,0,0
Terry Johnson,285,3,0.004266348,2.302186108,0.008077846,24,0.053577555,18.37743094,0.064482214,27,0.057992939,20.73621907,0.072758663
Terry Martin,479,104,0.143019553,83.67003405,0.17467648,101,0.157399295,81.99124507,0.171171702,205,0.300380346,165.5969781,0.345713942
Terry McDonald,8,0,0,0,0,1,0.110988123,0.887904986,0.110988123,1,0.110992426,0.887939404,0.110992426
Terry Murray,303,4,0.005213716,3.053171213,0.010076473,76,0.154472167,64.3143151,0.212258466,80,0.159509472,67.30498526,0.222128664
Terry O'Reilly,891,204,0.253981498,175.6799561,0.197171668,402,0.366728797,348.62356,0.391272233,606,0.621186794,524.144966,0.588265955
Terry Reardon,194,47,0.23583291,45.49154495,0.2344925,53,0.283296009,60.45931834,0.311645971,100,0.521368743,106.1484488,0.547156953
Terry Ruskowski,629,113,0.152515797,89.86519058,0.142869937,313,0.378585477,249.58952,0.396803688,426,0.53093644,339.390981,0.539572307
Terry Ryan,8,0,0,0,0,0,0,0,0,0,0,0,0
Terry Virtue,5,0,0,0,0,0,0,0,0,0,0,0,0
Terry Yake,403,77,0.119527286,75.8315787,0.188167689,120,0.234816224,116.1815657,0.288291726,197,0.354841033,191.9768065,0.476369247
Teuvo Teravainen,428,91,0.186668874,96.60715204,0.225717645,198,0.385622354,202.2774182,0.47261079,289,0.573015185,299.3142974,0.699332471
Tex White,204,33,0.262778585,47.81026006,0.23436402,14,0.284700021,71.89158064,0.352409709,47,0.577774892,119.826123,0.587382956
Thain Simon,3,0,0,0,0,0,0,0,0,0,0,0,0
Theo Peckham,160,4,0.01133346,4.469814337,0.02793634,13,0.043021412,13.77562065,0.086097629,17,0.054852782,18.37211677,0.11482573
Theoren Fleury,1084,455,0.417409028,450.5074549,0.415597283,633,0.567986403,618.9567461,0.570993308,1088,0.984424112,1068.466722,0.985670408
Thomas Chabot,205,29,0.10939817,29.6820519,0.144790497,90,0.323773121,89.33991491,0.435804463,119,0.434610444,119.4273674,0.582572524
Thomas Coulter,2,0,0,0,0,0,0,0,0,0,0,0,0
Thomas Di Pauli,2,0,0,0,0,0,0,0,0,0,0,0,0
Thomas Eriksson,208,22,0.053164467,17.06311137,0.082034189,76,0.216611869,58.59182381,0.281691461,98,0.269872831,75.71394131,0.364009333
Thomas Gradin,677,209,0.244131609,167.3463319,0.247188083,384,0.448511448,305.514707,0.451277263,593,0.692672662,472.8746995,0.698485524
Thomas Hickey,449,22,0.050891823,24.40055836,0.054344228,93,0.2025763,98.87658194,0.220215105,115,0.255298594,124.1971611,0.276608377
Thomas Pock,118,8,0.126451911,8.634140502,0.073170682,9,0.124025067,9.163172755,0.077654006,17,0.249041587,17.69226671,0.149934464
Thomas Rundqvist,2,0,0,0,0,1,0.382943037,0.765886074,0.382943037,1,0.385496081,0.770992161,0.385496081
Thomas Steen,950,264,0.229990749,217.0750656,0.228500069,553,0.476551484,447.8202714,0.471389759,817,0.707178096,665.4610926,0.700485361
Thomas Vanek,1029,373,0.401653484,408.2465196,0.39674103,416,0.427774994,435.252159,0.422985577,789,0.824648054,838.6370931,0.815002034
Thomas Ziegler,5,0,0,0,0,0,0,0,0,0,0,0,0
Thommie Bergman,246,21,0.055891157,18.8060861,0.076447504,44,0.171745242,39.40778247,0.160194238,65,0.227471185,58.1882868,0.236537751
Thommy Abrahamsson,32,6,0.147937587,4.734002782,0.147937587,11,0.27255373,8.721719345,0.27255373,17,0.420354831,13.45135459,0.420354831
Tie Domi,1020,104,0.096103124,111.0642325,0.108886502,141,0.125871479,145.5559618,0.142701923,245,0.221590346,256.1504565,0.251127899
Tiger Williams,962,241,0.205262858,201.4979483,0.209457327,272,0.229176523,227.6148633,0.236605887,513,0.434270997,429.0190069,0.445965704
Tim Armstrong,11,1,0.073614421,0.809758633,0.073614421,0,0,0,0,1,0.072819206,0.801011261,0.072819206
Tim Bergland,182,17,0.076235588,15.02361002,0.082547308,26,0.124017531,22.1766724,0.121849848,43,0.200276697,37.1871802,0.204325166
Tim Bothwell,501,28,0.031414832,22.63277695,0.045175204,93,0.134056643,73.33172398,0.146370707,121,0.165654748,96.10388685,0.191824125
Tim Brent,207,21,0.050855368,23.62996774,0.114154434,27,0.061962634,28.96147037,0.139910485,48,0.11233866,52.40452695,0.253161966
Tim Conboy,59,0,0,0,0,6,0.104678557,6.289353092,0.106599205,6,0.106778057,6.416042219,0.108746478
Tim Connolly,697,131,0.242010797,143.8697055,0.206412777,300,0.430957772,314.7138646,0.451526348,431,0.673022912,459.9546074,0.65990618
Tim Coulis,47,4,0.059298148,3.169844855,0.067443508,5,0.070134587,4.016887186,0.085465685,9,0.129217988,7.17714523,0.152705218
Tim Ecclestone,692,126,0.161667084,122.2470813,0.176657632,233,0.309195078,225.4270021,0.325761564,359,0.470803413,347.6389881,0.50236848
Tim Erixon,93,2,0.013546738,2.275852061,0.024471528,12,0.105899502,12.97956808,0.139565248,14,0.121112436,15.44281867,0.166051814
Tim Friday,23,0,0,0,0,3,0.09867717,2.269574912,0.09867717,3,0.099008292,2.277190721,0.099008292
Tim Gleason,727,17,0.024669965,18.56843139,0.025541171,125,0.176873329,130.4860262,0.179485593,142,0.204146016,150.9739512,0.207667058
Tim Harrer,3,0,0,0,0,0,0,0,0,0,0,0,0
Tim Heed,105,6,0.047174836,6.153050435,0.05860048,23,0.168355999,22.81467416,0.217282611,29,0.216591593,29.11481036,0.277283908
Tim Higgins,706,154,0.169281634,122.6066345,0.173663788,198,0.224677804,156.570319,0.22177099,352,0.3938705,279.1031346,0.395330219
Tim Horton*,1445,115,0.07591297,123.0420673,0.08515022,403,0.270446093,433.0552179,0.299692192,518,0.345621493,554.934308,0.384037583
Tim Hrynewich,55,6,0.087654418,4.644271323,0.084441297,8,0.115703589,6.17547915,0.112281439,14,0.203328331,10.81820326,0.196694605
Tim Hunter,815,62,0.058843844,51.35074482,0.063007049,76,0.065973543,62.43863307,0.07661182,138,0.124638392,113.6528895,0.139451398
Tim Jackman,483,32,0.054905274,35.62636527,0.073760591,43,0.069347177,45.47878329,0.094158972,75,0.123857281,80.85660593,0.167404981
Tim Jacobs,46,0,0,0,0,10,0.193247893,8.8894031,0.193247893,10,0.193172642,8.88594151,0.193172642
Tim Kennedy,162,15,0.069978179,16.66384364,0.102863232,24,0.100732028,25.22302661,0.155697695,39,0.170346495,41.83793575,0.258258863
Tim Kerr,655,370,0.392086154,295.5387998,0.451204275,304,0.34665552,240.086275,0.366543931,674,0.737176688,534.2829748,0.815699198
Tim Lenardon,15,2,0.11040729,1.648518837,0.109901256,1,0.058454626,0.818364759,0.054557651,3,0.168047306,2.454197006,0.163613134
Tim Ramholt,1,0,0,0,0,0,0,0,0,0,0,0,0
Tim Schaller,276,29,0.095730399,30.62006386,0.11094226,28,0.100935722,28.74577281,0.104151351,57,0.196003637,59.12034789,0.214204159
Tim Sestito,101,0,0,0,0,8,0.074348738,8.552744557,0.084680639,8,0.07578369,8.714924856,0.086286385
Tim Sheehy,27,2,0.071916991,1.726007784,0.063926214,1,0.036155048,0.867721155,0.032137821,3,0.108258569,2.598205652,0.096229839
Tim Stapleton,118,19,0.238429738,21.352388,0.180952441,18,0.080653112,19.47988909,0.165083806,37,0.312645646,40.53795859,0.343542022
Tim Sweeney,291,55,0.157344472,54.6361212,0.187752994,83,0.25043201,80.21826423,0.275664138,138,0.407885683,134.8164136,0.463286645
Tim Taylor,746,73,0.160075148,80.02142642,0.107267328,94,0.124386609,99.58046098,0.133485873,167,0.28350838,179.3845962,0.240461925
Tim Tookey,106,22,0.117962255,17.16161696,0.161902047,36,0.215177542,28.13011702,0.265378462,58,0.333040442,45.2912523,0.427275965
Tim Trimper,190,30,0.084174883,23.86069577,0.125582609,36,0.120304014,28.83023179,0.151738062,66,0.204569219,52.69616912,0.277348259
Tim Wallace,101,4,0.022100976,4.558526435,0.045133925,9,0.059381441,9.59420854,0.094992164,13,0.082008313,14.20349468,0.14062866
Tim Watters,741,26,0.02219111,20.54236332,0.027722488,151,0.136942299,119.6213851,0.161432369,177,0.159687979,140.5886452,0.189728266
Tim Young,629,195,0.245612441,166.2751094,0.264348346,341,0.436950593,290.4618922,0.461783612,536,0.682649412,456.744359,0.726143655
Timo Blomqvist,243,4,0.011313888,3.088777434,0.012711018,53,0.153743889,40.79638297,0.16788635,57,0.165332023,43.94558983,0.180846049
Timo Helbling,11,0,0,0,0,1,0.052659418,0.947869523,0.086169957,1,0.053752069,0.967537242,0.087957931
Timo Jutila,10,1,0.077957451,0.779574512,0.077957451,5,0.383084619,3.830846187,0.383084619,6,0.462728625,4.627286248,0.462728625
Timo Meier,263,76,0.270032385,78.17459124,0.297241792,81,0.279933108,80.6378616,0.306607839,157,0.548043496,158.2401263,0.601673484
Timo Parssinen,17,0,0,0,0,3,0.198251921,3.37028265,0.198251921,3,0.200484823,3.408241987,0.200484823
Timofei Shishkanov,24,3,0.068328194,3.006440534,0.125268356,2,0.043088344,1.895887116,0.078995297,5,0.109993336,4.839706786,0.201654449
Timothy Gettinger,6,0,0,0,0,1,0.247709254,0.990837017,0.165139503,1,0.250151845,1.000607381,0.166767897
Timothy Liljegren,11,0,0,0,0,1,0.090067085,0.990737934,0.090067085,1,0.090955211,1.000507321,0.090955211
Tobias Bjornfot,3,0,0,0,0,0,0,0,0,0,0,0,0
Tobias Lindberg,6,0,0,0,0,2,0.368141517,2.208849099,0.368141517,2,0.371971421,2.231828528,0.371971421
Tobias Rieder,434,59,0.142710425,65.07393936,0.149939952,79,0.185106424,83.36900137,0.192094473,138,0.326929885,148.0338915,0.341091916
Toby Enstrom,719,54,0.088576915,60.34453922,0.083928427,254,0.373324064,269.3534558,0.374622331,308,0.465933603,332.7334732,0.462772564
Toby Petersen,398,33,0.077347612,36.42283129,0.091514651,48,0.173538308,50.34017311,0.126482847,81,0.251715369,86.5720298,0.217517663
Tod Campeau,42,5,0.092415344,5.430546227,0.12929872,9,0.17896841,11.8472473,0.282077317,14,0.269274251,17.06233393,0.406246046
Tod Sloan,744,220,0.304882755,255.0662738,0.342831013,262,0.380382971,311.9585933,0.419299184,482,0.687182585,568.7450334,0.764442249
Todd Bergen,14,11,0.613451274,8.58831783,0.613451274,5,0.273599035,3.830386486,0.273599035,16,0.881929284,12.34700998,0.881929284
Todd Bertuzzi,1159,314,0.292757037,348.0808613,0.300328612,456,0.400980856,484.4015896,0.417947877,770,0.692706083,831.3755972,0.717321482
Todd Bidner,12,2,0.125905425,1.510865102,0.125905425,1,0.062189418,0.746273017,0.062189418,3,0.187465348,2.249584178,0.187465348
Todd Charlesworth,93,3,0.047290567,2.41101568,0.0259249,9,0.078300049,6.887489328,0.074059025,12,0.125480424,9.318047783,0.100194062
Todd Elik,448,110,0.214860037,99.96438907,0.223134797,219,0.428828816,195.0946549,0.43547914,329,0.644231257,295.2925445,0.659135144
Todd Ewen,518,36,0.058655344,31.41193318,0.060640798,40,0.059149136,34.32639297,0.066267168,76,0.11758389,65.63297195,0.126704579
Todd Fedoruk,545,32,0.063068908,34.81940902,0.063888824,65,0.116861448,66.18031991,0.12143178,97,0.180285407,101.2265674,0.185736821
Todd Flichel,6,0,0,0,0,1,0.089567054,0.806103488,0.134350581,1,0.090244059,0.812196531,0.135366089
Todd Gill,1007,82,0.071508409,77.61640158,0.077076864,272,0.231172123,248.6499629,0.246921512,354,0.303558163,327.0814032,0.324807749
Todd Harkins,48,3,0.048252434,2.605096036,0.054272834,3,0.05426191,2.441785936,0.05087054,6,0.102324312,5.033338308,0.104861215
Todd Harvey,671,91,0.160251946,99.0282904,0.147583145,132,0.217426483,139.7432345,0.208261154,223,0.377136979,238.4685152,0.35539272
Todd Hawkins,10,0,0,0,0,0,0,0,0,0,0,0,0
